collection_id,collection_name,holder_count,community_id,community_size,total_connections,intra_community_connections,inter_community_connections,community_cohesion_score,intra_community_weight,inter_community_weight
0xa18e1c7c6e8c663c5d835fffd70ef07b482fe884,Monadverse: Chapter 10,19860,0,1,0,0,0,0.0,0.0,0.0
0x49d54cd9ca8c5ecadbb346dc6b4e31549f34e405,Overnads: Whitelist Pass,510,1,11,46,9,37,0.1956521739130435,9.0,30.15503189184012
0xff59f1e14c4f5522158a0cf029f94475ba469458,Mystery Token,495,1,11,46,9,37,0.1956521739130435,9.0,27.536154158184548
0x26c86f2835c114571df2b6ce9ba52296cc0fa6bb,Lil Chogstars,426,1,11,40,9,31,0.225,9.0,10.085593805768207
0x2ace467d5c55d75cf04ae7b9c7672bc499d8e246,Monadverse Genesis Hatch,259,1,11,32,9,23,0.28125,9.0,4.261779460423993
0x553b586f132b6bc2aafec9661d167300262fffdb,Katana Pass,214,1,11,2,1,1,0.5,0.052107051039302646,0.05409709495954814
0x4e88056e13de12bde065589e501033227d8188e6,The Daks Fantasies,206,1,11,42,10,32,0.23809523809523808,9.052107051039304,10.961960753799168
0x84db60168be10fb2ae274ea84e24cb22ffe11ddd,Mondana Baddies: Baddie Eye,193,1,11,41,9,32,0.21951219512195122,9.0,12.364404596605704
0xbb406139138401f4475ca5cf2d7152847159eb7a,SpiKeys,171,1,11,34,9,25,0.2647058823529412,9.0,10.237126654255057
0x4bac889f20b9de43734f15379096c98f34154c50,LaMouch x Fantasytop Pass,167,1,11,32,9,23,0.28125,8.765810334115224,6.205174183965922
0x151cf400af08bca390b16582ed6c4f096e4f17eb,DN,110,1,11,39,9,30,0.23076923076923078,8.765810334115224,8.955856513521121
0x7370a0a9e9a833bcd071b38fc25184e7afb57aff,Chog Pass,93,1,11,36,9,27,0.25,9.0,5.712264158676379
0xd20ef03e432208af083c0fb4e401049f4f29949f,Lil chogstars Superstarlist Pass,899,2,16,43,14,29,0.32558139534883723,14.0,18.919778511799393
0xb981a81b45f604f82bd502a35c6dbe25dd2e8b8d,RealNads Premint Pass,894,2,16,42,15,27,0.35714285714285715,12.092539958070311,17.573469575921678
0xe6b5427b174344fd5cb1e3d5550306b0055473c6,Chogs Mystery Chest,800,2,16,45,15,30,0.3333333333333333,14.264837945518856,24.305156275259183
0xf105209830ebcaef5f1b85fb3e7f44256d1af2e3,Moyaking Pass,676,2,16,43,15,28,0.3488372093023256,14.737151174388382,20.580643753141583
0xbc8f6824fde979848ad97a52bced2d6ca1842a68,Momo,548,2,16,46,15,31,0.32608695652173914,14.96680953240862,25.265343336445483
0xe06f294f288478671e19dba629ab003839705e95,BUNS,387,2,16,37,14,23,0.3783783783783784,7.777468117519864,7.722709967765972
0xe047e7501ac25d3003a8da147648b088d9df0b07,LootGO Looties,350,2,16,46,15,31,0.32608695652173914,14.281441865111233,20.277191957161488
0x7427f8f5a390cde438f229e8b4e481677ca98af5,t3mu,322,2,16,45,15,30,0.3333333333333333,15.0,21.85344858109707
0xed52e0d80f4e7b295df5e622b55eff22d262f6ed,r3tards,317,2,16,46,15,31,0.32608695652173914,14.294776834675956,22.16441259912986
0xe8f0635591190fb626f9d13c49b60626561ed145,Skrumpets,283,2,16,45,15,30,0.3333333333333333,13.228106817742992,21.03680434335669
0x46c66c40711a2953d1768926e53134c7ab272cd5,Blench Pass,281,2,16,45,15,30,0.3333333333333333,14.744339211454049,25.821018535969344
0x2b9ee0a88d69eef1cffe3ea330165e17fd976c3c,r3tardv3rs3,266,2,16,45,15,30,0.3333333333333333,14.870823000738547,25.303436430275266
0x6aa4872ab4e0fdf078efd17acd45b6352f47c39c,Mon Beans,257,2,16,41,15,26,0.36585365853658536,12.378965452347854,17.82566279693111
0xd6421e9c72199e971e5a3cde09214054e1216cd2,Mondana Baddies Eye Chain,150,2,16,42,15,27,0.35714285714285715,14.180864439458723,16.269170888153482
0x8827a10506653af9de490e160ad134e6293d3b47,Monad Nurse,109,2,16,45,15,30,0.3333333333333333,13.224105931293119,16.70000919127025
0x006300ab0e8969c88dcf2e7c070e6c29b6081c1f,NADSA ADMISSION TICKET,99,2,16,42,15,27,0.35714285714285715,12.483021882545913,13.395022029903757
0x3a9454c1b4c84d1861bb1209a647c834d137b442,The10kSquad,7515,3,21,36,20,16,0.5555555555555556,18.858005198160775,12.356052436114402
0x4870e911b1986c6822a171cdf91806c3d44ce235,Sealuminati Testnetooor,3551,3,21,40,20,20,0.5,17.989066686458557,15.077189137720298
0xa568cabe34c8ca0d2a8671009ae0f6486a314425,Meowwnads,3227,3,21,36,19,17,0.5277777777777778,16.403186671962164,8.586496941058638
0x87e1f1824c9356733a25d6bed6b9c87a3b31e107,Spikes,2888,3,21,43,20,23,0.46511627906976744,19.53537287541087,17.8091652331889
0x9436689d617dd6696f94cd3d8bbdd234f30d2a52,ROARRR,2792,3,21,44,19,25,0.4318181818181818,16.726482406555245,14.107197797288828
0x5a21b0f4a4f9b54e16282b6ed5ad014b3c77186f,La Mouch,2776,3,21,41,20,21,0.4878048780487805,18.985189365446384,17.801583425014268
0x66e40f67afd710386379a6bb24d00308f81c183f,Molandaks,2670,3,21,32,20,12,0.625,17.435008705012503,3.616281904391096
0xa980f072bc06d67faec2b03a8ada0d6c9d0da9f8,Legacy Eggs,1716,3,21,45,20,25,0.4444444444444444,19.35079561496075,18.70467636829843
0x6ed438b2a8eff227e7e54b5324926941b140eea0,Blocknads,1603,3,21,41,20,21,0.4878048780487805,19.69573760606135,17.524687476326484
0x78ed9a576519024357ab06d9834266a04c9634b7,TheDaks,1442,3,21,44,20,24,0.45454545454545453,19.402607411444617,18.233777196147418
0xc5c9425d733b9f769593bd2814b6301916f91271,Purple Frens,1007,3,21,45,20,25,0.4444444444444444,17.445847314757422,10.448578118665775
0xf981561d4d9acbb7259682a0e8b9b3a3d6975116,Gmonad,952,3,21,43,20,23,0.46511627906976744,14.808791168767561,11.787047087776395
0x88bbcba96a52f310497774e7fd5ebadf0ece21fb,Chewy,937,3,21,42,20,22,0.47619047619047616,19.15854274318045,16.076035651501936
0xfe5b5af24280af7ea190a41d0240fe30c46f1c40,HaHa x Mongang Pass,738,3,21,45,20,25,0.4444444444444444,15.548942145830832,13.767223158676128
0x3ff5ab5eea49d25ab00b532e9e50b17d5218068c,BOBR,617,3,21,46,20,26,0.43478260869565216,19.079131584552925,18.979531925493596
0x7da93750de078bfbbab0dd30635448e9ec7fb8f0,EGGcellent,564,3,21,46,20,26,0.43478260869565216,19.570320973156242,17.954231743846677
0x6341c537a6fc563029d8e8caa87da37f227358f4,Molandaks Mint Pass,546,3,21,45,20,25,0.4444444444444444,18.85103522284499,14.158782825598388
0xb0a663cf4853e67221fee43322fda402e21debfc,Llamao Genesis,459,3,21,45,20,25,0.4444444444444444,18.935026026523836,18.96832531344046
0x3db6c11474893689cdb9d7cdedc251532cadf32b,Mecha Box Mint Pass,294,3,21,46,20,26,0.43478260869565216,19.95900154263822,20.440656198028385
0xcd719c599ebc51193c5c97cbe188f43c8c4c8745,Lost Discs,206,3,21,45,20,25,0.4444444444444444,17.10782772055795,18.11794122459599
0x9b72654fca42e3415a0eba357f90fa34ef0b14e4,Poply x Molandaks,196,3,21,44,20,24,0.45454545454545453,11.912426923478758,9.119397770856349
